IsCanceled,Adults,Children,Country,IsRepeatedGuest,CustomerType,ADR,hotel,book_id,ArrivalDate
1,2,2,CHE,0,Transient,123,Resort,RTransient2017May23-10,5/23/2017
1,2,0,PRT,0,Transient,78,Resort,RTransient2017May25-22,5/25/2017
1,1,0,PRT,0,Transient,152,Resort,RTransient2017May29-1,5/29/2017
1,2,0,PRT,0,Transient,71.1,Resort,RTransient2017May31-15,5/31/2017
1,2,0,IRL,0,Transient,140,Resort,RTransient2017June1-13,6/1/2017
1,2,0,PRT,0,Transient,72,Resort,RTransient2017June3-8,6/3/2017
1,2,0,PRT,0,Transient,72,Resort,RTransient2017June3-9,6/3/2017
1,2,0,IRL,0,Transient,74.25,Resort,RTransient2017June3-15,6/3/2017
1,2,0,IRL,0,Transient,88.2,Resort,RTransient2017June3-17,6/3/2017
1,2,2,ARG,0,Transient,213.33,Resort,RTransient2017June5-8,6/5/2017
1,2,0,PRT,0,Transient,74.25,Resort,RTransient2017June5-10,6/5/2017
1,2,0,PRT,0,Transient,126,Resort,RTransient2017June7-1,6/7/2017
1,2,0,PRT,0,Transient,66,Resort,RTransient2017June8-8,6/8/2017
1,1,0,PRT,0,Transient,107.95,Resort,RTransient2017June12-1,6/12/2017
1,2,0,GBR,0,Transient,80.1,Resort,RTransient2017June12-5,6/12/2017
1,3,1,IRL,0,Transient,195,Resort,RTransient2017June14-18,6/14/2017
1,2,2,ISR,0,Transient,180,Resort,RTransient2017June15-18,6/15/2017
1,2,0,GBR,0,Transient,80.1,Resort,RTransient2017June16-20,6/16/2017
1,2,0,IRL,0,Transient,80.1,Resort,RTransient2017June16-28,6/16/2017
1,2,0,PRT,0,Transient,86.7,Resort,RTransient2017June17-19,6/17/2017
1,2,0,PRT,0,Transient,63,Resort,RTransient2017June18-8,6/18/2017
1,1,0,PRT,0,Transient,77.61,Resort,RTransient2017June20-10,6/20/2017
1,2,2,POL,0,Transient,180,Resort,RTransient2017June23-9,6/23/2017
1,2,0,PRT,0,Transient,80.1,Resort,RTransient2017June24-19,6/24/2017
1,2,0,PRT,0,Transient,84.7,Resort,RTransient2017June25-32,6/25/2017
1,2,0,PRT,0,Contract,84.7,Resort,RContract2017June26-1,6/26/2017
1,2,0,PRT,0,Transient,111.6,Resort,RTransient2017June28-4,6/28/2017
1,2,0,PRT,0,Transient,76,Resort,RTransient2017June28-6,6/28/2017
1,2,0,IRL,0,Transient,140,Resort,RTransient2017June30-9,6/30/2017
1,2,0,PRT,0,Transient-Party,120,Resort,RTransient-Party2017July1-3,7/1/2017
1,1,0,PRT,0,Transient,165,Resort,RTransient2017July2-4,7/2/2017
1,2,0,RUS,0,Transient,180,Resort,RTransient2017July11-13,7/11/2017
1,2,0,ISR,0,Transient,260,Resort,RTransient2017July11-15,7/11/2017
1,2,1,ISR,0,Transient,200,Resort,RTransient2017July11-16,7/11/2017
1,2,0,GBR,0,Transient,210,Resort,RTransient2017July16-3,7/16/2017
1,2,0,CHE,0,Transient,171.71,Resort,RTransient2017July16-14,7/16/2017
1,2,0,PRT,0,Transient,201.4,Resort,RTransient2017July17-9,7/17/2017
1,2,0,PRT,0,Transient,306,Resort,RTransient2017July19-8,7/19/2017
1,2,0,GBR,0,Transient,198,Resort,RTransient2017July23-11,7/23/2017
1,2,0,IRL,0,Transient,153.75,Resort,RTransient2017July24-23,7/24/2017
1,2,0,GBR,0,Transient,174,Resort,RTransient2017July24-25,7/24/2017
1,2,0,PRT,0,Transient,220,Resort,RTransient2017July26-13,7/26/2017
1,3,1,LUX,0,Transient,363,Resort,RTransient2017July29-12,7/29/2017
1,2,0,RUS,0,Transient,230,Resort,RTransient2017July31-4,7/31/2017
1,2,0,LUX,0,Transient,167.18,Resort,RTransient2017August1-8,8/1/2017
1,2,0,PHL,0,Transient,205,Resort,RTransient2017August3-3,8/3/2017
1,2,0,PHL,0,Transient,225,Resort,RTransient2017August3-5,8/3/2017
1,2,0,FRA,0,Transient,252,Resort,RTransient2017August6-5,8/6/2017
1,2,0,PRT,0,Transient,178.56,Resort,RTransient2017August6-26,8/6/2017
1,2,1,PRT,0,Transient,294.5,Resort,RTransient2017August6-30,8/6/2017
1,2,0,PRT,0,Transient,262,Resort,RTransient2017August12-9,8/12/2017
1,2,0,PRT,0,Transient,225.5,Resort,RTransient2017August12-12,8/12/2017
1,2,0,PRT,0,Transient,230,Resort,RTransient2017August14-4,8/14/2017
1,2,0,RUS,0,Transient,230,Resort,RTransient2017August15-12,8/15/2017
1,2,1,AZE,0,Transient,126.8,Resort,RTransient2017August18-21,8/18/2017
1,2,0,PRT,0,Transient,214.84,Resort,RTransient2017August19-9,8/19/2017
1,2,2,IRL,0,Transient,244,Resort,RTransient2017August19-20,8/19/2017
1,2,0,PRT,0,Transient,270,Resort,RTransient2017August21-6,8/21/2017
1,2,0,IRL,0,Transient,214,Resort,RTransient2017August25-13,8/25/2017
1,2,0,DEU,0,Transient,167.18,Resort,RTransient2017August27-19,8/27/2017
1,2,0,PRT,0,Transient,215.33,Resort,RTransient2017August28-24,8/28/2017
1,2,0,ESP,0,Transient,190,Resort,RTransient2017August29-7,8/29/2017
1,2,2,ESP,0,Transient,328,Resort,RTransient2017August29-9,8/29/2017
1,1,0,PRT,0,Transient-Party,177.5,Resort,RTransient-Party2017August31-1,8/31/2017
1,2,0,ESP,0,Transient,196.67,Resort,RTransient2017August31-5,8/31/2017
0,1,0,NA,0,Transient,27,Resort,RTransient2016January13-6,1/13/2016
0,1,0,PRT,0,Transient,142,Resort,RTransient2017July11-23,7/11/2017
0,1,0,PRT,0,Transient,65,Resort,RTransient2016June16-12,6/16/2016
0,1,0,NA,0,Transient,134,Resort,RTransient2015July14-22,7/14/2015
0,1,0,PRT,0,Transient,26,Resort,RTransient2016January6-6,1/6/2016
0,2,0,NA,0,Transient,145.75,Resort,RTransient2017April13-32,4/13/2017
0,1,0,NA,0,Transient,38,Resort,RTransient2015December3-9,12/3/2015
0,2,0,NA,0,Transient,131,Resort,RTransient2015September6-31,9/6/2015
0,2,0,PRT,0,Transient,146,Resort,RTransient2016September26-31,9/26/2016
0,1,0,NA,0,Transient,35,Resort,RTransient2017March21-1,3/21/2017
0,2,0,NA,0,Transient,40,Resort,RTransient2016March15-7,3/15/2016
0,1,0,PRT,0,Transient,35,Resort,RTransient2017February21-5,2/21/2017
0,1,0,NA,0,Transient,44.8,Resort,RTransient2016April6-6,4/6/2016
0,2,0,PRT,0,Transient,169.5,Resort,RTransient2016September23-19,9/23/2016
0,2,0,PRT,0,Transient,61,Resort,RTransient2016March9-4,3/9/2016
1,2,0,PRT,0,Transient,80,Resort,RTransient2017June11-22,6/11/2017
0,2,0,PRT,0,Transient,203.4,Resort,RTransient2016September16-14,9/16/2016
0,1,0,NA,0,Transient,40,Resort,RTransient2016February17-8,2/17/2016
0,1,0,NA,0,Transient,30,Resort,RTransient2016February23-4,2/23/2016
0,1,0,PRT,0,Transient,38,Resort,RTransient2016January19-4,1/19/2016
0,2,0,PRT,0,Transient,70,Resort,RTransient2016May21-20,5/21/2016
0,2,0,NA,0,Transient,165,Resort,RTransient2016July27-10,7/27/2016
0,1,0,IRL,0,Group,65.33,Resort,RGroup2016September29-1,9/29/2016
0,1,0,NA,0,Transient,49.5,Resort,RTransient2017February16-14,2/16/2017
1,2,0,GBR,0,Transient,40.05,Resort,RTransient2015September17-54,9/17/2015
1,1,0,GBR,0,Transient,33.3,Resort,RTransient2015September17-89,9/17/2015
1,1,0,GBR,0,Transient,33.3,Resort,RTransient2015September17-94,9/17/2015
1,2,0,PRT,1,Contract,55.68,Resort,RContract2015September1-3,9/1/2015
1,2,0,PRT,0,Transient,49.95,Resort,RTransient2015September15-19,9/15/2015
1,2,0,PRT,0,Transient,49.95,Resort,RTransient2015September15-36,9/15/2015
1,2,0,PRT,0,Transient,126.86,Resort,RTransient2015July11-28,7/11/2015
1,2,0,PRT,0,Transient,110.7,Resort,RTransient2015July7-16,7/7/2015
1,2,0,BEL,0,Transient,89.2,Resort,RTransient2015September24-10,9/24/2015
0,2,0,PRT,1,Transient,200,Resort,RTransient2017August25-18,8/25/2017
1,2,0,PRT,1,Transient,73.75,Resort,RTransient2016March24-67,3/24/2016
0,2,0,PRT,1,Transient,94,Resort,RTransient2016April9-22,4/9/2016
1,2,0,PRT,0,Transient,121.5,Resort,RTransient2015July15-19,7/15/2015
1,1,0,PRT,1,Transient,114,Resort,RTransient2015July16-23,7/16/2015
1,1,0,PRT,1,Transient,35,Resort,RTransient2017January4-9,1/4/2017
0,2,0,PRT,1,Transient,80,Resort,RTransient2017May11-14,5/11/2017
1,2,0,IRL,0,Transient-Party,8,Resort,RTransient-Party2015September2-10,9/2/2015
1,2,0,PRT,0,Transient,54.99,Resort,RTransient2015September19-24,9/19/2015
1,2,0,PRT,0,Transient,54.99,Resort,RTransient2015September26-32,9/26/2015
1,2,0,PRT,0,Transient,54.99,Resort,RTransient2015September26-34,9/26/2015
1,2,0,PRT,0,Transient,54.99,Resort,RTransient2015September26-35,9/26/2015
1,2,0,PRT,0,Transient,36.05,Resort,RTransient2015October3-63,10/3/2015
1,2,0,PRT,0,Transient,34,Resort,RTransient2015September26-41,9/26/2015
0,2,0,PRT,1,Transient,63.5,Resort,RTransient2017February26-7,2/26/2017
0,1,0,PRT,1,Transient,75,Resort,RTransient2017June5-20,6/5/2017
0,2,0,PRT,0,Transient,99.7,Resort,RTransient2015July5-32,7/5/2015
0,3,0,GBR,0,Contract,78.6,Resort,RContract2015July9-7,7/9/2015
0,3,0,PRT,0,Transient,155.5,Resort,RTransient2015July19-29,7/19/2015
0,2,0,PRT,0,Transient,176,Resort,RTransient2015July20-37,7/20/2015
0,2,0,ROU,0,Transient,109.3,Resort,RTransient2015July16-37,7/16/2015
0,2,0,IRL,0,Contract,112.63,Resort,RContract2015July10-4,7/10/2015
0,2,1,ESP,0,Transient,160,Resort,RTransient2015July19-36,7/19/2015
0,2,0,PRT,0,Transient,145,Resort,RTransient2015July19-39,7/19/2015
0,2,0,ESP,0,Transient,164,Resort,RTransient2015July24-27,7/24/2015
0,2,0,ESP,0,Transient,101.68,Resort,RTransient2015July21-25,7/21/2015
1,2,0,PRT,0,Transient-Party,110.7,Resort,RTransient-Party2015September4-6,9/4/2015
1,2,0,PRT,0,Transient-Party,67,Resort,RTransient-Party2016May12-58,5/12/2016
0,2,1,PRT,0,Transient,168.7,Resort,RTransient2015July24-38,7/24/2015
0,2,0,PRT,0,Transient,88.55,Resort,RTransient2015July31-25,7/31/2015
0,2,0,PRT,0,Transient,134,Resort,RTransient2015August1-33,8/1/2015
0,2,0,FRA,0,Transient,152.71,Resort,RTransient2015July24-44,7/24/2015
0,2,0,ESP,0,Transient,192,Resort,RTransient2015August2-17,8/2/2015
0,2,1,PRT,0,Transient,143.5,Resort,RTransient2015August1-42,8/1/2015
0,1,0,PRT,1,Transient,65,Resort,RTransient2016September19-28,9/19/2016
0,2,0,PRT,0,Transient,20,Resort,RTransient2015August5-19,8/5/2015
0,2,0,PRT,0,Transient,134,Resort,RTransient2015August2-21,8/2/2015
0,2,0,PRT,0,Transient,134,Resort,RTransient2015August9-27,8/9/2015
0,2,0,PRT,0,Transient,192.5,Resort,RTransient2015August9-30,8/9/2015
0,2,0,PRT,0,Transient,179.6,Resort,RTransient2015August7-27,8/7/2015
1,2,0,PRT,0,Transient,36.05,Resort,RTransient2015October3-66,10/3/2015
0,2,0,ESP,0,Transient,192,Resort,RTransient2015August10-38,8/10/2015
0,2,0,FRA,0,Transient-Party,120.6,Resort,RTransient-Party2015August2-4,8/2/2015
0,2,1,PRT,0,Transient,140.9,Resort,RTransient2015August10-44,8/10/2015
0,2,0,ESP,0,Transient,133,Resort,RTransient2015August10-59,8/10/2015
0,3,0,PRT,0,Transient,107,Resort,RTransient2015August14-32,8/14/2015
0,2,0,PRT,0,Transient,210,Resort,RTransient2015August15-49,8/15/2015
0,2,0,ESP,0,Transient,166,Resort,RTransient2015August17-36,8/17/2015
0,2,0,PRT,0,Transient,139,Resort,RTransient2015August17-43,8/17/2015
0,1,0,PRT,0,Transient-Party,150.6,Resort,RTransient-Party2015August17-9,8/17/2015
0,2,0,PRT,0,Transient,107,Resort,RTransient2015August17-44,8/17/2015
1,2,0,PRT,0,Transient,110.7,Resort,RTransient2015September3-34,9/3/2015
0,2,0,IRL,0,Transient,166,Resort,RTransient2015August27-25,8/27/2015
0,2,0,IRL,0,Transient,120.6,Resort,RTransient2015August26-19,8/26/2015
0,2,0,GBR,0,Transient,104.97,Resort,RTransient2015August27-27,8/27/2015
0,2,0,USA,0,Transient,120.79,Resort,RTransient2015August30-27,8/30/2015
0,2,0,GBR,0,Contract,55.68,Resort,RContract2015August20-3,8/20/2015
0,2,0,IRL,0,Transient,145,Resort,RTransient2015August27-32,8/27/2015
0,2,1,PRT,0,Transient,161,Resort,RTransient2015September2-15,9/2/2015
0,2,0,PRT,0,Contract,58.95,Resort,RContract2015September1-5,9/1/2015
0,2,0,PRT,0,Transient,94.37,Resort,RTransient2015September10-30,9/10/2015
0,2,0,GBR,0,Transient,154,Resort,RTransient2015September11-23,9/11/2015
0,2,0,BRA,0,Transient,114,Resort,RTransient2015September16-34,9/16/2015
0,2,0,GBR,0,Transient,89.55,Resort,RTransient2015September7-35,9/7/2015
0,2,0,GBR,0,Contract,66.15,Resort,RContract2015September10-10,9/10/2015
0,1,0,FRA,0,Transient-Party,59,Resort,RTransient-Party2015September19-15,9/19/2015
0,2,0,GBR,0,Contract,72.41,Resort,RContract2015September20-5,9/20/2015
0,1,0,FRA,0,Transient-Party,64,Resort,RTransient-Party2015September26-6,9/26/2015
0,2,0,IRL,0,Transient,97,Resort,RTransient2015September26-55,9/26/2015
0,2,0,GBR,0,Transient,86.14,Resort,RTransient2015September22-16,9/22/2015
0,1,0,NOR,0,Transient-Party,31.64,Resort,RTransient-Party2015September25-3,9/25/2015
0,2,0,NLD,0,Transient,69.3,Resort,RTransient2015September26-57,9/26/2015
0,2,0,PRT,0,Transient-Party,109,Resort,RTransient-Party2015October5-1,10/5/2015
0,2,0,ESP,0,Transient,70.5,Resort,RTransient2015October7-21,10/7/2015
0,2,0,GBR,0,Transient,116.71,Resort,RTransient2015October3-73,10/3/2015
0,1,0,PRT,0,Transient-Party,48,Resort,RTransient-Party2015October9-2,10/9/2015
0,1,0,PRT,1,Transient,38,Resort,RTransient2016January12-9,1/12/2016
0,2,0,PRT,0,Contract,45,Resort,RContract2015October8-15,10/8/2015
0,2,0,PRT,0,Contract,50,Resort,RContract2015October8-16,10/8/2015
0,2,0,GBR,0,Contract,71.3,Resort,RContract2015October2-6,10/2/2015
0,2,0,FRA,0,Transient-Party,74,Resort,RTransient-Party2015October10-16,10/10/2015
0,1,0,PRT,0,Transient,40,Resort,RTransient2015October12-14,10/12/2015
0,1,0,PRT,1,Transient,35,Resort,RTransient2015December10-6,12/10/2015
0,1,0,PRT,0,Transient,54,Resort,RTransient2015October12-21,10/12/2015
0,1,0,PRT,1,Transient,39,Resort,RTransient2016January20-8,1/20/2016
0,2,0,ITA,0,Transient,106,Resort,RTransient2015October11-35,10/11/2015
0,2,0,GBR,0,Transient,56,Resort,RTransient2015October13-24,10/13/2015
0,2,0,PRT,0,Transient-Party,109,Resort,RTransient-Party2015October12-12,10/12/2015
0,2,0,PRT,0,Transient-Party,109,Resort,RTransient-Party2015October12-14,10/12/2015
0,2,0,GBR,0,Transient-Party,44.5,Resort,RTransient-Party2015October15-33,10/15/2015
0,2,0,GBR,0,Transient-Party,52,Resort,RTransient-Party2015October15-79,10/15/2015
0,2,0,DEU,0,Transient,80.23,Resort,RTransient2015October7-23,10/7/2015
0,1,0,FRA,0,Transient-Party,60,Resort,RTransient-Party2015October21-18,10/21/2015
0,2,0,GBR,0,Transient,35.6,Resort,RTransient2015October18-34,10/18/2015
0,2,0,GBR,0,Transient,64.88,Resort,RTransient2015October19-31,10/19/2015
0,1,0,PRT,1,Transient,35,Resort,RTransient2017March14-12,3/14/2017
0,1,0,AUS,0,Transient,37.6,Resort,RTransient2015October27-25,10/27/2015
0,2,0,GBR,0,Transient,54,Resort,RTransient2015October22-30,10/22/2015
0,1,0,PRT,0,Transient,48,Resort,RTransient2015October29-18,10/29/2015
0,2,0,IRL,0,Transient,40.5,Resort,RTransient2015October29-23,10/29/2015
0,2,0,GBR,0,Contract,50.03,Resort,RContract2015October25-4,10/25/2015
0,2,0,PRT,0,Transient,48,Resort,RTransient2015November2-13,11/2/2015
0,2,0,PRT,0,Transient,48,Resort,RTransient2015November5-9,11/5/2015
0,2,0,BRA,0,Transient,58,Resort,RTransient2015November8-16,11/8/2015
0,1,0,AUT,0,Transient-Party,36,Resort,RTransient-Party2015November7-28,11/7/2015
0,1,0,FRA,0,Transient-Party,40,Resort,RTransient-Party2015November3-14,11/3/2015
0,1,0,FRA,0,Transient-Party,40,Resort,RTransient-Party2015November3-15,11/3/2015
0,1,0,PRT,0,Transient,35,Resort,RTransient2015November16-15,11/16/2015
1,2,0,PRT,0,Transient,46.4,Resort,RTransient2016February27-18,2/27/2016
1,2,0,PRT,1,Transient-Party,66,Resort,RTransient-Party2016February7-17,2/7/2016
1,2,0,PRT,1,Transient-Party,86,Resort,RTransient-Party2016February7-33,2/7/2016
0,1,0,PRT,1,Transient,26,Resort,RTransient2015December17-11,12/17/2015
0,1,0,PRT,0,Transient-Party,38,Resort,RTransient-Party2015November16-6,11/16/2015
0,2,0,LUX,0,Transient,36.86,Resort,RTransient2015November16-45,11/16/2015
0,2,0,PRT,1,Transient,85,Resort,RTransient2016February23-6,2/23/2016
1,2,0,PRT,0,Transient,128,Resort,RTransient2016August25-18,8/25/2016
0,2,0,PRT,0,Transient,43,Resort,RTransient2015November24-17,11/24/2015
0,1,0,PRT,0,Transient,38,Resort,RTransient2015November24-20,11/24/2015
0,1,0,PRT,1,Transient,135,Resort,RTransient2017August1-32,8/1/2017
1,2,0,PRT,0,Transient,94.63,Resort,RTransient2016August24-18,8/24/2016
0,2,0,IRL,0,Transient,41.4,Resort,RTransient2015November24-28,11/24/2015
0,2,0,CZE,0,Transient,82.69,Resort,RTransient2015November14-10,11/14/2015
0,1,0,ESP,0,Transient,40,Resort,RTransient2015November27-10,11/27/2015
0,2,2,PRT,1,Transient,76,Resort,RTransient2016December10-12,12/10/2016
0,2,0,PRT,0,Transient,46.4,Resort,RTransient2015November27-23,11/27/2015
0,2,0,PRT,1,Transient,70,Resort,RTransient2016November12-18,11/12/2016
0,2,0,DEU,0,Transient,36.45,Resort,RTransient2015November29-3,11/29/2015
0,2,0,ESP,0,Transient,54,Resort,RTransient2015November30-16,11/30/2015
0,1,0,PRT,0,Transient,38,Resort,RTransient2015December1-16,12/1/2015
0,1,0,PRT,1,Transient,35.1,Resort,RTransient2016January20-11,1/20/2016
0,1,0,PRT,0,Transient-Party,42,Resort,RTransient-Party2015November30-16,11/30/2015
0,2,0,PRT,0,Transient,68,Resort,RTransient2015December5-53,12/5/2015
0,2,0,DEU,0,Transient,46.4,Resort,RTransient2015December3-33,12/3/2015
1,2,1,PRT,0,Transient,108.02,Resort,RTransient2016May27-27,5/27/2016
0,3,0,ESP,0,Transient-Party,91.2,Resort,RTransient-Party2015December5-123,12/5/2015
0,2,0,ESP,0,Transient-Party,68,Resort,RTransient-Party2015December5-126,12/5/2015
0,1,0,PRT,1,Transient,39,Resort,RTransient2016April27-12,4/27/2016
0,1,0,PRT,1,Transient,0,Resort,RTransient2015December11-5,12/11/2015
0,1,0,PRT,1,Transient,39,Resort,RTransient2016February3-17,2/3/2016
1,2,0,PRT,0,Transient,106,Resort,RTransient2016June29-9,6/29/2016
0,1,0,PRT,0,Transient,40,Resort,RTransient2015December14-18,12/14/2015
0,2,0,GBR,0,Transient,27.53,Resort,RTransient2015December13-9,12/13/2015
0,2,0,ESP,0,Transient,54,Resort,RTransient2015December17-23,12/17/2015
0,2,0,PRT,0,Transient,29,Resort,RTransient2015December19-48,12/19/2015
0,2,0,FRA,0,Transient,44.16,Resort,RTransient2015December22-32,12/22/2015
0,2,0,FRA,0,Transient,79.5,Resort,RTransient2015December23-25,12/23/2015
0,1,0,PRT,0,Transient-Party,25,Resort,RTransient-Party2015December27-2,12/27/2015
0,2,0,PRT,0,Transient,0,Resort,RTransient2015December28-20,12/28/2015
0,2,0,IRL,0,Transient,54.41,Resort,RTransient2015December27-28,12/27/2015
0,2,0,GBR,0,Transient,43.38,Resort,RTransient2015December28-36,12/28/2015
0,2,0,PRT,0,Transient,46,Resort,RTransient2016January2-46,1/2/2016
0,2,0,SWE,0,Transient,50.33,Resort,RTransient2016January2-58,1/2/2016
0,2,0,ESP,0,Transient,48,Resort,RTransient2016January5-19,1/5/2016
0,1,0,PRT,0,Transient,39,Resort,RTransient2016January6-14,1/6/2016
0,1,0,PRT,0,Transient-Party,61,Resort,RTransient-Party2016January6-1,1/6/2016
0,2,0,GBR,0,Transient,26.1,Resort,RTransient2016January3-21,1/3/2016
0,2,0,PRT,1,Transient,51,Resort,RTransient2016January12-17,1/12/2016
0,2,0,GBR,0,Transient,49.4,Resort,RTransient2016January9-29,1/9/2016
0,1,0,PRT,0,Transient,25,Resort,RTransient2016January14-16,1/14/2016
0,2,2,PRT,1,Transient,95,Resort,RTransient2017January9-8,1/9/2017
0,1,0,PRT,1,Transient,42,Resort,RTransient2016April11-44,4/11/2016
0,1,0,PRT,1,Transient,30,Resort,RTransient2016December5-8,12/5/2016
0,2,0,PRT,1,Transient,70,Resort,RTransient2016November4-10,11/4/2016
0,2,0,ESP,0,Transient,48,Resort,RTransient2016January16-10,1/16/2016
0,1,0,PRT,0,Transient,0,Resort,RTransient2016January14-25,1/14/2016
0,2,0,GBR,0,Transient,64,Resort,RTransient2016January5-24,1/5/2016
0,2,0,PRT,0,Transient-Party,43,Resort,RTransient-Party2016January18-3,1/18/2016
0,2,0,PRT,0,Transient,48,Resort,RTransient2016January13-26,1/13/2016
0,1,0,PRT,0,Transient,40,Resort,RTransient2016January21-11,1/21/2016
0,1,0,PRT,0,Transient-Party,38,Resort,RTransient-Party2016January22-3,1/22/2016
0,2,0,PRT,0,Transient,44.8,Resort,RTransient2016January22-15,1/22/2016
0,1,0,IRL,0,Transient,27.5,Resort,RTransient2016January21-21,1/21/2016
0,2,0,ITA,0,Transient,52.8,Resort,RTransient2016January21-26,1/21/2016
0,2,0,PRT,0,Transient,56,Resort,RTransient2016January27-13,1/27/2016
0,1,0,PRT,1,Transient,65,Resort,RTransient2016September12-18,9/12/2016
0,1,0,PRT,0,Transient-Party,0,Resort,RTransient-Party2016January29-2,1/29/2016
0,1,0,IRL,0,Transient,25,Resort,RTransient2016January19-28,1/19/2016
0,2,0,GBR,0,Transient,41.89,Resort,RTransient2016January29-14,1/29/2016
0,2,0,PRT,1,Transient,64.8,Resort,RTransient2016November25-13,11/25/2016
0,1,0,PRT,0,Transient,39,Resort,RTransient2016February1-17,2/1/2016
0,1,0,PRT,0,Transient,55,Resort,RTransient2016February2-24,2/2/2016
0,2,0,ESP,0,Transient,68,Resort,RTransient2016February6-14,2/6/2016
0,2,0,ESP,0,Transient,59,Resort,RTransient2016February6-21,2/6/2016
0,2,0,PRT,0,Transient,56.1,Resort,RTransient2016February7-5,2/7/2016
0,1,0,PRT,1,Transient,44,Resort,RTransient2016December2-8,12/2/2016
0,2,0,PRT,0,Transient,85,Resort,RTransient2016February13-32,2/13/2016
0,2,0,BIH,0,Transient,50,Resort,RTransient2016February14-14,2/14/2016
0,2,0,DEU,0,Transient,78,Resort,RTransient2016February14-23,2/14/2016
0,2,1,COM,0,Transient,71.61,Resort,RTransient2016February15-17,2/15/2016
0,2,0,DEU,0,Transient,58,Resort,RTransient2016February14-28,2/14/2016
0,2,0,ESP,0,Transient,29,Resort,RTransient2016February15-19,2/15/2016
0,1,0,PRT,1,Transient,40,Resort,RTransient2016March14-18,3/14/2016
0,1,0,PRT,0,Transient,30,Resort,RTransient2016February16-19,2/16/2016
0,1,0,PRT,0,Transient-Party,40,Resort,RTransient-Party2016February16-7,2/16/2016
0,2,1,MEX,0,Transient,87.6,Resort,RTransient2016February19-24,2/19/2016
0,2,0,GBR,0,Transient,30.43,Resort,RTransient2016February18-26,2/18/2016
0,1,0,PRT,0,Transient,40,Resort,RTransient2016March2-48,3/2/2016
0,2,0,GBR,0,Transient,29,Resort,RTransient2016February29-22,2/29/2016
0,1,0,ESP,0,Transient,31.45,Resort,RTransient2016February28-20,2/28/2016
0,2,0,PRT,0,Transient,68,Resort,RTransient2016March5-12,3/5/2016
0,2,0,DNK,0,Transient,48,Resort,RTransient2016March4-63,3/4/2016
0,2,0,PRT,0,Transient,66,Resort,RTransient2016March4-68,3/4/2016
0,2,0,GBR,0,Transient,63,Resort,RTransient2016February23-25,2/23/2016
0,1,0,PRT,1,Transient,40,Resort,RTransient2016March8-15,3/8/2016
0,2,0,ITA,1,Transient-Party,75,Resort,RTransient-Party2017March7-2,3/7/2017
0,1,0,DEU,0,Transient-Party,66,Resort,RTransient-Party2016March5-14,3/5/2016
0,2,0,POL,0,Transient,48,Resort,RTransient2016March11-11,3/11/2016
0,1,0,GBR,0,Transient-Party,49,Resort,RTransient-Party2016March9-12,3/9/2016
